,id,bigrams
2544,13230231,"[('Orange', 'Line'), ('walking', 'distance'), ('were', 'other')]"
2545,13235782,"[('highly', 'recommend'), ('lock', 'box'), ('we', 'needed')]"
2546,13236053,"[('walking', 'distance'), ('There', 'are'), ('We', 'were')]"
2547,13236524,"[('walking', 'distance'), ('time', ""I'm""), ('Lincoln', 'Park')]"
2548,13237467,"[('private', 'entrance'), ('go', 'back'), ('stocked', 'with')]"
2549,13240673,"[('would', 'definitely'), ('my', 'first'), ('very', 'friendly')]"
2550,13244213,"[('pink', 'line'), ('The', 'room'), ('to', 'get')]"
2551,13247627,"[('plenty', 'of'), ('you', 'have'), ('Jeffrey', 'was')]"
2552,13247748,"[('living', 'room'), ('are', 'spectacular'), ('would', 'definitely')]"
2553,13251757,"[('Soldier', 'Field'), ('walking', 'distance'), ('Highly', 'recommend')]"
2554,13257438,"[('check', 'in'), ('flexible', 'with'), ('to', 'stay')]"
2555,13258544,"[('Wicker', 'Park'), ('train', 'station'), ('highly', 'recommend')]"
2556,13270895,"[('get', 'around'), ('have', 'been'), ('definitely', 'recommend')]"
2557,13280223,"[('coffee', 'shops'), ('’', 's'), ('air', 'mattress')]"
2558,13280235,"[('recommend', 'this'), ('living', 'room'), ('right', 'next')]"
2559,13282801,[]
2560,13293092,"[('place', 'is'), ('and', 'the')]"
2561,13295757,"[('Fulton', 'Market'), ('as', 'well'), ('stay', 'here')]"
2562,13296232,"[('was', 'very')]"
2563,13298078,"[('highly', 'recommend'), ('would', 'definitely'), ('I', 'would')]"
2564,13299849,"[(""Amy's"", 'place')]"
2565,13311396,[]
2566,13311675,"[('would', 'definitely'), ('I', 'would'), ('definitely', 'stay')]"
2567,13316959,"[('grocery', 'store'), ('Old', 'Town'), ('min', 'walk')]"
2568,13318171,"[('in', 'the'), ('the', 'hostess'), ('the', 'bathroom')]"
2569,13318619,[]
2570,13318642,[]
2571,13319593,[]
2572,13325368,[]
2573,13328559,"[('walking', 'distance'), ('can', 'be'), ('within', 'walking')]"
2574,13330675,"[('The', 'apartment'), ('apartment', 'was'), ('to', 'stay')]"
2575,13332282,"[('Conservatory', 'Loft'), ('any', 'questions'), ('recommend', 'staying')]"
2576,13335848,"[('very', 'responsive'), ('a', 'little'), ('to', 'get')]"
2577,13341485,"[('The', 'apartment')]"
2578,13342206,"[('minutes', 'walk'), ('walk', 'to'), ('close', 'to')]"
2579,13343525,"[('train', 'station'), ('air', 'mattress'), ('McCormick', 'Place')]"
2580,13345749,"[('we', 'had'), ('very', 'convenient'), ('her', 'place')]"
2581,13347295,"[('pink', 'line'), ('next', 'time'), ('Thank', 'you')]"
2582,13348367,"[('The', 'location'), ('Erikka', 'was'), ('location', 'was')]"
2583,13349167,"[('University', 'of'), ('of', 'Chicago'), ('from', 'the')]"
2584,13358192,[]
2585,13358424,"[('minute', 'walk'), ('Red', 'Line'), ('red', 'line')]"
2586,13358706,"[('drop', 'off'), ('Even', 'though'), ('public', 'transportation')]"
2587,13358933,"[('Red', 'Line'), ('bare', 'bones'), ('red', 'line')]"
2588,13360060,[]
2589,13360389,"[('more', 'than'), ('public', 'transportation'), ('will', 'definitely')]"
2590,13361661,"[('walking', 'distance'), ('within', 'walking'), ('so', 'many')]"
2591,13362992,"[('walking', 'distance'), ('The', 'room'), ('close', 'to')]"
2592,13373997,"[('would', 'definitely'), ('looking', 'for'), ('everything', 'we')]"
2593,13374561,"[('min', 'walk'), ('of', 'her'), ('I', 'think')]"
2594,13376823,"[('highly', 'recommend'), ('here', 'again'), ('as', 'described')]"
2595,13377080,"[('as', 'described'), ('highly', 'recommend'), ('definitely', 'stay')]"
2596,13379147,[]
2597,13379560,"[('walking', 'distance'), ('grocery', 'store'), ('highly', 'recommend')]"
2598,13379824,"[('the', 'home'), ('was', 'not'), ('I', 'was')]"
2599,13379881,"[('Medical', 'Center'), ('medical', 'center'), ('an', 'interview')]"
2600,13387556,"[('great', 'location'), ('If', 'you'), ('It', 'was')]"
2601,13390160,"[('brown', 'line'), ('``', ""L''""), ('any', 'questions')]"
2602,13390302,"[('Millennium', 'Park'), ('crash', 'pad'), ('6', 'people')]"
2603,13392894,"[('passes', 'for'), ('street', 'parking'), ('stay', 'again')]"
2604,13397862,"[('Jessica', 'was'), ('close', 'to'), ('a', 'great')]"
2605,13398442,"[('Lincoln', 'Park'), (""Eli's"", 'place'), ('stay', 'here')]"
2606,13404689,"[('his', 'family'), ('gave', 'us'), ('the', 'city')]"
2607,13405543,"[('air', 'mattress'), ('my', 'husband'), ('his', 'roommate')]"
2608,13406590,"[('would', 'definitely'), ('The', 'room'), ('I', 'would')]"
2609,13408456,"[('a', 'nice'), ('Christopher', 'was'), ('was', 'very')]"
2610,13410468,"[('walking', 'distance'), ('Lincoln', 'Park'), ('be', 'back')]"
2611,13412939,[]
2612,13414371,"[('to', 'get'), ('was', 'a'), ('the', 'pictures')]"
2613,13414718,"[('Logan', 'Square'), ('as', 'described'), ('exactly', 'as')]"
2614,13415375,"[('as', 'well'), ('at', 'this'), ('enjoyed', 'our')]"
2615,13415511,[]
2616,13415805,[]
2617,13416364,"[('blue', 'line'), ('the', 'house'), ('in', 'the')]"
2618,13416566,"[('Old', 'Town'), ('public', 'transport'), ('living', 'room')]"
2619,13416789,"[('Brown', 'Line'), ('more', 'than'), ('small', 'but')]"
2620,13416896,"[('staying', 'here'), ('were', 'able'), ('plenty', 'of')]"
2621,13417029,"[('walking', 'distance'), ('our', 'stay'), ('very', 'easy')]"
2622,13418850,"[('will', 'definitely'), ('recommend', 'this'), ('for', 'us')]"
2623,13418984,"[('grocery', 'store'), ('We', 'had'), ('plenty', 'of')]"
2624,13429454,"[('ton', 'of'), ('a', 'ton'), ('were', 'very')]"
2625,13432253,"[('train', 'station'), ('would', 'definitely'), ('We', 'had')]"
2626,13433732,"[('``', ""El''""), ('15', 'minute'), ('uber', 'ride')]"
2627,13442152,"[('being', 'ready'), ('walking', 'distance'), ('within', 'walking')]"
2628,13449011,"[('automated', 'posting'), ('I', 'would'), ('before', 'arrival')]"
2629,13449584,"[('Lincoln', 'Park'), ('mattress', 'cover'), ('plastic', 'mattress')]"
2630,13449831,"[('grocery', 'store'), ('Wrigley', 'Field'), ('coffee', 'shops')]"
2631,13451748,[]
2632,13452769,"[('walking', 'distance'), ('Millennium', 'Park'), ('don', '’')]"
2633,13453259,"[('walking', 'distance'), ('get', 'around'), ('at', ""Catalin's"")]"
2634,13463310,"[('very', 'helpful'), ('This', 'place'), ('Great', 'location')]"
2635,13463943,"[('walking', 'distance'), ('highly', 'recommend'), ('lots', 'of')]"
2636,13464375,[]
2637,13465367,"[('his', 'wife'), ('wife', 'were'), (""Grant's"", 'place')]"
2638,13466210,"[('Would', 'definitely'), ('I', 'would'), ('recommend', 'this')]"
2639,13466713,"[('Blue', 'Line'), ('5', 'minute'), ('blue', 'line')]"
2640,13478467,"[('communicate', 'with'), ('again', 'if'), ('here', 'again')]"
2641,13478871,"[('a', 'great'), ('was', 'perfect'), ('Kris', 'was')]"
2642,13485066,"[('at', 'all'), ('recommend', 'this'), ('I', 'would')]"
2643,13493868,"[('public', 'transportation'), ('any', 'questions'), ('Blue', 'Line')]"
2644,13494166,"[('walking', 'distance'), ('within', 'walking'), ('Thank', 'you')]"
2645,13494669,"[('did', 'not'), ('minute', 'walk'), ('next', 'time')]"
2646,13495590,"[('Red', 'Line'), ('very', 'responsive'), ('the', 'Red')]"
2647,13496433,"[('Highly', 'recommend'), ('minute', 'walk'), ('We', 'had')]"
2648,13496719,"[('at', ""Mark's""), ('you', 'need'), (""Mark's"", 'place')]"
2649,13502828,[]
2650,13504814,[]
2651,13505037,"[('would', 'definitely'), ('definitely', 'stay'), ('here', 'again')]"
2652,13509392,"[('was', 'a'), ('and', 'the')]"
2653,13509450,"[('public', 'transportation'), ('walking', 'distance'), ('pink', 'line')]"
2654,13509694,"[('her', 'roommate'), ('in', 'Chicago'), ('felt', 'safe')]"
2655,13511137,"[('her', 'husband'), ('Ryan', 'are'), ('their', 'cat')]"
2656,13511927,"[('centrally', 'located'), ('walking', 'distance'), ('next', 'time')]"
2657,13513890,"[('Blue', 'Line'), ('come', 'back'), ('Logan', 'Square')]"
2658,13515816,"[('Navy', 'Pier'), ('Whole', 'Foods'), ('public', 'transportation')]"
2659,13522012,"[('public', 'transportation'), ('5', 'stars'), ('green', 'line')]"
2660,13522364,"[('a', 'great'), ('to', 'the')]"
2661,13525343,"[('The', 'room'), ('Devin', 'was'), ('to', 'the')]"
2662,13526536,"[('away', 'from'), ('They', 'provided'), ('visit', 'Chicago')]"
2663,13529171,"[('last', 'minute'), ('so', 'much'), ('highly', 'recommend')]"
2664,13531342,"[('staying', 'at'), ('in', 'Chicago'), ('Mr.', 'Aughty')]"
2665,13532703,[]
2666,13539923,"[('walking', 'distance'), ('here', 'again'), ('blue', 'line')]"
2667,13541421,"[('walking', 'distance'), ('Logan', 'Square'), ('minute', 'walk')]"
2668,13543796,"[('easy', 'to'), ('the', 'city'), ('with', 'the')]"
2669,13547280,"[('garden', 'level'), ('Wicker', 'Park'), ('short', 'walk')]"
2670,13547703,"[('If', ""you're""), (""you're"", 'looking'), ('our', 'stay')]"
2671,13548234,"[('front', 'desk'), ('we', ""didn't""), ('Great', 'location')]"
2672,13548290,[]
2673,13550010,[]
2674,13558825,[]
2675,13560350,"[('had', 'to')]"
2676,13571734,"[('mini', 'fridge'), ('air', 'mattress'), ('great', 'host')]"
2677,13571941,"[('as', 'described'), ('walking', 'distance'), ('We', 'loved')]"
2678,13573795,[]
2679,13575147,"[('make', 'sure'), ('from', 'Millennium'), ('good', 'value')]"
2680,13575171,"[('was', 'a'), ('made', 'me'), ('and', 'made')]"
2681,13575637,"[('walking', 'distance'), ('here', 'again'), ('if', 'you')]"
2682,13576433,"[('a', 'great')]"
2683,13577375,[]
2684,13585598,[]
2685,13588840,"[('for', 'a'), ('I', 'had')]"
2686,13599334,"[('West', 'Loop'), ('Would', 'definitely'), ('Place', 'was')]"
2687,13605649,"[('Hyde', 'Park'), ('feel', 'welcome'), ('street', 'parking')]"
2688,13612587,[]
2689,13613234,"[('Wicker', 'Park'), ('to', 'the'), ('in', 'the')]"
2690,13615051,"[('was', 'a')]"
2691,13621242,"[('banana', 'bread'), ('needed', 'anything'), ('Thank', 'you')]"
2692,13623767,"[(""Boo's"", 'place'), ('in', 'a'), ('a', 'great')]"
2693,13625089,[]
2694,13633448,"[('I', 'would'), ('very', 'clean'), ('apartment', 'was')]"
2695,13635380,"[('Fort', 'Washington'), ('other', 'guests'), ('green', 'line')]"
2696,13635731,"[('blue', 'line'), ('Wicker', 'Park'), ('walking', 'distance')]"
2697,13639725,"[('the', 'cat')]"
2698,13641011,"[('Juls', 'was')]"
2699,13642240,[]
2700,13643020,"[('we', 'needed'), ('Jackie', 'was'), ('our', 'stay')]"
2701,13648548,"[('I', 'would'), ('a', 'great'), ('Kam', 'was')]"
2702,13648600,"[('We', 'had'), ('great', 'time'), ('places', 'to')]"
2703,13648645,[]
2704,13649577,"[('walking', 'distance'), ('Logan', 'Square'), ('in', 'Chicago')]"
2705,13652681,"[('good', 'location'), ('a', 'nice')]"
2706,13653414,"[('guest', 'room'), ('The', 'guest'), ('wanted', 'to')]"
2707,13653591,[]
2708,13653635,"[('We', 'had'), ('stay', 'here'), ('check', 'out')]"
2709,13656154,"[('The', 'place'), ('Tim', 'was'), ('a', 'great')]"
2710,13656318,"[('snack', 'bar'), ('pool', 'table'), ('blocks', 'away')]"
2711,13656544,"[('``', ""Enrique''""), ('we', 'needed'), ('here', 'again')]"
2712,13661080,[]
2713,13662138,"[('host', 'She'), ('is', 'in'), ('tickets', 'to')]"
2714,13666998,"[('5', 'minute'), ('minute', 'walk'), ('his', 'place')]"
2715,13667729,"[('was', 'clean'), ('place', 'is'), ('clean', 'and')]"
2716,13671653,"[('minute', 'walk'), ('Hyde', 'Park'), ('staying', 'here')]"
2717,13671981,"[('ear', 'plugs'), ('Lincoln', 'Park'), ('public', 'transportation')]"
2718,13672081,"[('Would', 'highly'), ('grocery', 'store'), ('away', 'from')]"
2719,13674428,[]
2720,13675771,"[('highly', 'recommend'), ('definitely', 'recommend'), ('would', 'definitely')]"
2721,13683592,"[('close', 'to'), ('a', 'great'), ('in', 'Chicago')]"
2722,13687465,[]
2723,13687910,"[('made', 'sure'), ('public', 'transport'), ('air', 'mattress')]"
2724,13689390,"[('a', 'great'), ('Sunny', 'was'), ('was', 'a')]"
2725,13693185,"[('walking', 'distance'), ('within', 'walking'), ('during', 'our')]"
2726,13694448,"[('timely', 'manner'), ('no', 'issues'), ('few', 'minutes')]"
2727,13696913,"[('us', 'feel'), ('definitely', 'recommend'), ('would', 'definitely')]"
2728,13699494,[]
2729,13704674,"[('United', 'Center'), ('other', 'guests'), ('next', 'time')]"
2730,13711911,"[('any', 'questions'), ('here', 'again'), ('easy', 'access')]"
2731,13712131,"[('Old', 'Town'), ('walking', 'distance'), ('would', 'definitely')]"
2732,13712451,"[('Millennium', 'Park'), ('walking', 'distance'), ('more', 'than')]"
2733,13712670,"[('with', 'him'), ('stay', 'with'), ('like', 'a')]"
2734,13713501,"[('Thank', 'you'), ('The', 'house'), ('the', 'door')]"
2735,13714529,"[('We', 'had'), ('a', 'wonderful'), ('a', 'lot')]"
2736,13714745,"[('walking', 'distance'), ('Wrigley', 'Field'), ('you', 'need')]"
2737,13715617,"[('Logan', 'Square'), ('blue', 'line'), ('here', 'again')]"
2738,13716924,"[('his', 'wife'), ('in', 'a'), ('and', 'his')]"
2739,13731572,"[('The', 'apartment'), ('was', 'very'), ('in', 'the')]"
2740,13731634,"[('public', 'transit'), ('orange', 'line'), ('smaller', 'than')]"
2741,13733931,"[('walking', 'distance'), ('her', 'husband'), ('us', 'feel')]"
2742,13734253,"[('as', 'well'), ('we', 'had'), ('stay', 'here')]"
2743,13734276,"[('We', 'had'), ('a', 'great'), ('had', 'a')]"
2744,13735299,"[('Humboldt', 'Park'), ('definitely', 'recommend'), ('walk', 'through')]"
2745,13741819,"[('we', 'needed'), ('an', 'amazing'), ('I', 'would')]"
2746,13741820,"[('you', 'are'), ('I', 'would'), ('looking', 'for')]"
2747,13743298,"[('Great', 'location'), ('from', 'the'), ('a', 'great')]"
2748,13746300,"[('clean', 'and')]"
2749,13753623,"[('in', 'Chicago'), ('able', 'to'), ('very', 'nice')]"
2750,13754290,[]
2751,13761202,"[('with', 'a')]"
2752,13764068,"[('as', 'described'), ('as', 'well'), ('in', 'Chicago')]"
2753,13765939,"[('orange', 'line'), ('made', 'sure'), ('too', 'far')]"
2754,13768369,"[('on', 'the')]"
2755,13773644,[]
2756,13776092,"[('’', 's'), ('walking', 'distance'), ('made', 'sure')]"
2757,13776474,"[('a', 'great')]"
2758,13780638,"[('walking', 'distance'), ('If', ""you're""), ('front', 'desk')]"
2759,13782320,[]
2760,13785354,[]
2761,13787699,"[('the', 'building'), ('on', 'the'), ('in', 'the')]"
2762,13788610,"[('walking', 'distance'), ('blue', 'line'), ('Wicker', 'Park')]"
2763,13789648,"[('an', 'added'), ('Old', 'Town'), ('here', 'again')]"
2764,13802701,"[('green', 'line'), ('definitely', 'recommend'), ('house', 'rules')]"
2765,13803654,[]
2766,13807243,"[('Blue', 'line'), ('5', 'minute'), ('minute', 'walk')]"
2767,13809209,"[('as', 'described'), ('would', 'definitely'), ('definitely', 'stay')]"
2768,13810264,[]
2769,13816365,"[('walking', 'distance'), ('pink', 'line'), ('made', 'sure')]"
2770,13822228,"[('public', 'transportation'), ('walking', 'distance'), ('comfortable', 'beds')]"
2771,13824165,"[('walking', 'distance'), ('felt', 'safe'), ('Would', 'definitely')]"
2772,13824783,"[('an', 'amazing'), ('city', 'center'), ('really', 'appreciated')]"
2773,13825159,"[('to', 'anyone'), ('clean', 'and')]"
2774,13830315,"[('recommend', 'this'), ('train', 'station'), ('we', 'needed')]"
2775,13831978,[]
2776,13837397,"[('for', 'our'), ('beds', 'were'), ('a', 'great')]"
2777,13837551,"[('which', 'is'), ('room', 'was'), ('quiet', 'and')]"
2778,13839781,[]
2779,13842166,"[('a', 'little'), ('really', 'nice'), ('very', 'friendly')]"
2780,13844204,"[('Hyde', 'Park'), ('Highly', 'recommended'), ('highly', 'recommend')]"
2781,13856304,"[('highly', 'recommend'), ('It', 'is'), ('a', 'great')]"
2782,13857415,"[('Hyde', 'Park'), ('have', 'been'), ('Great', 'location')]"
2783,13858506,"[('walking', 'distance'), ('come', 'back'), ('Hyde', 'Park')]"
2784,13859218,"[('Lincoln', 'Park'), ('futon', 'bed'), ('great', 'host')]"
2785,13861389,"[('lot', 'of'), ('plenty', 'of'), ('The', 'kitchen')]"
2786,13863311,"[('I', 'would')]"
2787,13866814,"[('well', 'kept'), ('enjoyed', 'our'), ('as', 'described')]"
2788,13879412,[]
2789,13880330,"[('value', 'for'), ('able', 'to'), ('to', 'get')]"
2790,13880736,"[('to', 'Wrigley'), ('and', 'the')]"
2791,13883396,"[('when', 'we'), ('apartment', 'is'), ('in', 'the')]"
2792,13883537,"[('clean', 'and'), ('Stephanie', 'was'), ('was', 'great')]"
2793,13884263,"[('this', 'neighborhood'), (""Lori's"", 'place'), ('but', 'it')]"
2794,13884932,"[('recommend', 'this'), ('It', 'is'), ('is', 'perfect')]"
2795,13890897,"[('10', 'minute'), ('If', 'you'), ('here', 'again')]"
2796,13892983,[]
2797,13893772,"[('The', 'room'), ('clean', 'and'), ('a', 'very')]"
2798,13893848,"[('Lincoln', 'Park'), ('will', 'definitely'), ('stayed', 'at')]"
2799,13895074,"[('few', 'blocks'), ('walking', 'distance'), ('coffee', 'shop')]"
2800,13895259,[]
2801,13899864,"[('ended', 'up'), ('as', 'described'), ('staying', 'here')]"
2802,13900931,"[('Blue', 'Line'), ('blue', 'line'), ('walking', 'distance')]"
2803,13903533,"[('Lake', 'Park'), ('The', 'place'), ('a', 'few')]"
2804,13910930,"[('walking', 'distance'), ('Millenium', 'park'), ('Would', 'definitely')]"
2805,13913044,"[('Millennium', 'Park'), ('couple', 'blocks'), ('less', 'than')]"
2806,13914768,"[('highly', 'recommend'), ('first', 'time'), ('if', 'you')]"
2807,13915013,"[('United', 'Center'), ('uber', 'ride'), ('highly', 'recommend')]"
2808,13915544,"[('walking', 'distance'), ('when', 'we'), ('We', 'had')]"
2809,13927892,"[('run', 'down'), ('Millennium', 'Park'), ('living', 'room')]"
2810,13927971,"[('common', 'area'), ('cabinet', 'door'), ('turn', 'off')]"
2811,13928644,"[('highly', 'recommend'), ('house', 'manual'), ('needed', 'anything')]"
2812,13937282,"[('bother', 'us'), ('when', 'we'), ('this', 'place')]"
2813,13940247,"[('Luke', 'were'), ('The', 'apartment'), ('in', 'Chicago')]"
2814,13941460,[]
2815,13941593,"[('Lincoln', 'Park'), ('of', 'the')]"
2816,13942062,"[('made', 'sure'), ('Wicker', 'Park'), ('right', 'next')]"
2817,13950224,"[('here', 'again'), ('would', 'definitely'), ('stay', 'here')]"
2818,13950418,"[('was', 'great'), ('and', 'new')]"
2819,13954110,"[('Wrigley', 'Field'), ('as', 'described'), ('as', 'well')]"
2820,13959832,"[('first', 'night'), ('as', 'described'), ('away', 'from')]"
2821,13960131,"[('an', 'amazing'), ('right', 'next'), ('a', 'few')]"
2822,13960617,[]
2823,13960878,"[('We', 'loved'), ('The', 'space'), (""Valerie's"", 'place')]"
2824,13961352,"[('Hyde', 'Park'), ('The', 'apartment'), ('to', 'get')]"
2825,13961363,"[(""Brittani's"", 'place'), ('to', 'stay')]"
2826,13967723,"[('Blue', 'Line'), ('blue', 'line'), ('accurately', 'described')]"
2827,13970502,"[('Logan', 'Square'), ('beds', 'were'), ('as', 'described')]"
2828,13972956,"[('comfortable', 'and'), ('and', 'the')]"
2829,13973025,"[('front', 'desk'), ('from', 'Millenium'), ('Other', 'than')]"
2830,13973083,[]
2831,13974915,"[('house', 'was')]"
2832,13975882,[]
2833,13977669,[]
2834,13978463,"[('my', 'first'), ('this', 'place'), ('close', 'to')]"
2835,13979401,"[('blue', 'line'), ('his', 'roommate'), ('Logan', 'Square')]"
2836,13980732,"[('Little', 'Italy'), ('never', 'met'), ('only', 'thing')]"
